STRUCTURE,STRUCTURE_ID,ACTION,FREQ_ID,FREQ_NAME,REF_AREA_ID,REF_AREA_NAME,INDICATOR_ID,INDICATOR_NAME,TIME_PERIOD,OBS_VALUE,AGG_METHOD_ID,OBS_STATUS_ID,OBS_STATUS_NAME,OBS_CONF_ID
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HND,Honduras,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,18.449,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HKG,"Hong Kong SAR, China",WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,6.427,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HUN,Hungary,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,10.2,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISL,Iceland,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,6.6,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IND,India,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,19.633,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IDN,Indonesia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,18.024,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRN,"Iran, Islamic Rep.",WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,23.053,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRQ,Iraq,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,13.894,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRL,Ireland,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,11.5,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IMN,Isle of Man,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,16.917,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISR,Israel,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,5.7,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,9.6,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JAM,Jamaica,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,8.838,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JPN,Japan,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,7.6,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JOR,Jordan,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,15.744,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KAZ,Kazakhstan,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,12.763,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KEN,Kenya,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,18.647,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KIR,Kiribati,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,19.411,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRK,"Korea, Dem. People's Rep.",WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,11.909,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KOR,"Korea, Rep.",WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,12.663,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,XKX,Kosovo,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,10.631,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KWT,Kuwait,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,11.561,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KGZ,Kyrgyz Republic,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,16.28,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LAO,Lao PDR,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,22.677,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LVA,Latvia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,10,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBN,Lebanon,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,9.837,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LSO,Lesotho,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,17.377,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBR,Liberia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,25.588,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBY,Libya,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,25.985,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LIE,Liechtenstein,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,7.5,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LTU,Lithuania,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,7.8,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LUX,Luxembourg,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,11.8,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,8.721,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDG,Madagascar,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,21.524,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MWI,Malawi,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,29.739,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MYS,Malaysia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,11.344,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDV,Maldives,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,26.776,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MLI,Mali,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,34.973,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MLT,Malta,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,8.6,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MHL,Marshall Islands,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,16.121,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MRT,Mauritania,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,19.014,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MUS,Mauritius,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,12.31,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MEX,Mexico,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,13.435,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FSM,"Micronesia, Fed. Sts.",WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,12.386,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDA,Moldova,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,11.003,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MNG,Mongolia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,24.033,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MNE,Montenegro,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,9.677,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAR,Morocco,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,22.745,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MOZ,Mozambique,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,23.183,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MMR,Myanmar,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,20.696,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NAM,Namibia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,18.247,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NRU,Nauru,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,11.139,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NPL,Nepal,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,24.851,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NLD,Netherlands,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,7.6,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NCL,New Caledonia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,10.1,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NZL,New Zealand,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,8.79,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NIC,Nicaragua,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,18.906,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NER,Niger,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,27.566,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NGA,Nigeria,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,26.235,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MKD,North Macedonia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,12.966,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NOR,Norway,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,9.1,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,OMN,Oman,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,30.49,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAK,Pakistan,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,20.909,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAN,Panama,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,9.941,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PNG,Papua New Guinea,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,16.888,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,10.255,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,17.229,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,10.47,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,7.6,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRT,Portugal,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,10.7,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRI,Puerto Rico,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,6.7,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,QAT,Qatar,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,11.243,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ROU,Romania,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,8.7,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RUS,Russian Federation,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,7.594,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RWA,Rwanda,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,19.195,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,WSM,Samoa,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,12.747,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,STP,Sao Tome and Principe,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,22.169,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SAU,Saudi Arabia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,20.963,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SEN,Senegal,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,24.944,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SRB,Serbia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,8.828,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLE,Sierra Leone,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,30.608,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SGP,Singapore,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,6.2,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SXM,Sint Maarten (Dutch part),WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,11.005,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVK,Slovak Republic,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,7.8,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVN,Slovenia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,9.6,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLB,Solomon Islands,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,17.071,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SOM,Somalia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,21.131,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ZAF,South Africa,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,14.073,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SSD,South Sudan,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,36.098,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ESP,Spain,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,8.6,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LKA,Sri Lanka,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,11.09,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KNA,St. Kitts and Nevis,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,15.244,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LCA,St. Lucia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,14.175,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAF,St. Martin (French part),WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,6.714,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VCT,St. Vincent and the Grenadines,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,14.492,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SDN,Sudan,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,18.09,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SUR,Suriname,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,12.051,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SWE,Sweden,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,10,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHE,Switzerland,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,9.8,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SYR,Syrian Arab Republic,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,16.314,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TJK,Tajikistan,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,16.625,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TZA,Tanzania,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,20.985,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,THA,Thailand,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,14.737,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TLS,Timor-Leste,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,30.571,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TGO,Togo,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,22.426,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TON,Tonga,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,10.716,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TTO,Trinidad and Tobago,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,8.037,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUN,Tunisia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,21.537,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUR,Turkiye,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,17.766,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TKM,Turkmenistan,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,17.041,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TCA,Turks and Caicos Islands,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,15.065,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUV,Tuvalu,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,19.042,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,UGA,Uganda,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,19.285,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,UKR,Ukraine,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,7.512,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARE,United Arab Emirates,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,15.546,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,11.5,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,USA,United States,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,9.5,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,URY,Uruguay,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,9.727,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,UZB,Uzbekistan,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,14.995,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VUT,Vanuatu,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,16.655,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VEN,"Venezuela, RB",WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,9.938,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VNM,Viet Nam,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,11.467,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VIR,Virgin Islands (U.S.),WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,10,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,YEM,"Yemen, Rep.",WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,33.038,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ZMB,Zambia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,17.285,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ZWE,Zimbabwe,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1960,14.221,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AFE,Africa Eastern and Southern,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1961,20.67120394,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AFW,Africa Western and Central,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1961,26.09422673,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARB,Arab World,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1961,20.60082291,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CSS,Caribbean small states,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1961,11.12544039,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CEB,Central Electricity Board (CEB),WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1961,8.49502251,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EAR,Early-demographic dividend,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1961,18.53252605,_Z,A,Normal value,PU
