STRUCTURE,STRUCTURE_ID,ACTION,FREQ_ID,FREQ_NAME,REF_AREA_ID,REF_AREA_NAME,INDICATOR_ID,INDICATOR_NAME,TIME_PERIOD,OBS_VALUE,OBS_STATUS_ID,OBS_STATUS_NAME,OBS_CONF_ID
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IMN,Isle of Man,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,64.409,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,69.12390244,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JAM,Jamaica,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,64.042,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JPN,Japan,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,67.69560976,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JOR,Jordan,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,52.617,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KAZ,Kazakhstan,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,58.3705122,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KEN,Kenya,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,48.68,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KIR,Kiribati,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,47.873,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRK,"Korea, Dem. People's Rep.",WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,54.05,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KOR,"Korea, Rep.",WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,54.3202439,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,XKX,Kosovo,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,61.485,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KWT,Kuwait,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,56.919,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KGZ,Kyrgyz Republic,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,55.08302439,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LAO,Lao PDR,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,40.79,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LVA,Latvia,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,69.78682927,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBN,Lebanon,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,64.841,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LSO,Lesotho,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,50.364,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBR,Liberia,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,38.33,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBY,Libya,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,40.268,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LTU,Lithuania,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,69.84731707,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LUX,Luxembourg,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,68.59253659,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,64.965,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDG,Madagascar,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,43.241,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MWI,Malawi,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,35.199,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MYS,Malaysia,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,56.502,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDV,Maldives,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,38.529,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MLI,Mali,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,29.754,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MLT,Malta,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,68.21429268,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MHL,Marshall Islands,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,53.821,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MRT,Mauritania,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,44.767,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MUS,Mauritius,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,55.46653659,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MEX,Mexico,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,55.017,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FSM,"Micronesia, Fed. Sts.",WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,56.409,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDA,Moldova,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,61.074,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MNG,Mongolia,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,44.984,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MNE,Montenegro,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,64.87360976,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAR,Morocco,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,42.017,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MOZ,Mozambique,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,41.221,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MMR,Myanmar,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,43.906,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NAM,Namibia,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,47.679,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NRU,Nauru,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,58.572,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NPL,Nepal,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,38.559,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NLD,Netherlands,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,73.39268293,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NCL,New Caledonia,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,58.63902439,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NZL,New Zealand,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,71.23658537,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NIC,Nicaragua,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,46.125,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NER,Niger,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,36.404,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NGA,Nigeria,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,37.371,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MKD,North Macedonia,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,56.22304878,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NOR,Norway,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,73.5497561,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,OMN,Oman,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,35.45,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAK,Pakistan,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,44.932,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAN,Panama,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,60.702,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PNG,Papua New Guinea,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,45.679,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,60.423,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,50.495,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,59.227,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,67.6804878,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRT,Portugal,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,64.00746341,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRI,Puerto Rico,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,68.934,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,QAT,Qatar,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,58.933,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ROU,Romania,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,65.86053659,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RUS,Russian Federation,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,67.46521951,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RWA,Rwanda,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,47.178,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,WSM,Samoa,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,54.688,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,STP,Sao Tome and Principe,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,43.04,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SAU,Saudi Arabia,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,45.94,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SEN,Senegal,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,39.878,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SRB,Serbia,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,63.934,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLE,Sierra Leone,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,33.961,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SGP,Singapore,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,64.69468293,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SXM,Sint Maarten (Dutch part),WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,66.246,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVK,Slovak Republic,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,70.26978049,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVN,Slovenia,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,68.97804878,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLB,Solomon Islands,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,47.741,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SOM,Somalia,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,43.452,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ZAF,South Africa,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,52.669,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SSD,South Sudan,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,28.662,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ESP,Spain,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,69.10926829,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LKA,Sri Lanka,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,60.699,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KNA,St. Kitts and Nevis,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,55.909,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LCA,St. Lucia,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,55.724,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAF,St. Martin (French part),WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,67.865,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VCT,St. Vincent and the Grenadines,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,56.443,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SDN,Sudan,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,46.603,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SUR,Suriname,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,57.102,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SWE,Sweden,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,73.00560976,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHE,Switzerland,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,71.31341463,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SYR,Syrian Arab Republic,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,53.547,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TJK,Tajikistan,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,53.628,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TZA,Tanzania,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,42.937,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,THA,Thailand,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,51.035,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TLS,Timor-Leste,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,32.2,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TGO,Togo,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,42.692,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TON,Tonga,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,58.231,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TTO,Trinidad and Tobago,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,63.026,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUN,Tunisia,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,43.94,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUR,Turkiye,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,50.74,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TKM,Turkmenistan,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,53.469,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TCA,Turks and Caicos Islands,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,55.032,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUV,Tuvalu,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,46.355,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,UGA,Uganda,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,45.506,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,UKR,Ukraine,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,69.48504878,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARE,United Arab Emirates,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,48.811,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,71.12682927,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,USA,United States,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,69.77073171,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,URY,Uruguay,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,67.772,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,UZB,Uzbekistan,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,57.473,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VUT,Vanuatu,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,49.63,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VEN,"Venezuela, RB",WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,58.647,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VNM,Viet Nam,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,59.657,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VIR,Virgin Islands (U.S.),WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,63.74597561,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,YEM,"Yemen, Rep.",WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,33.678,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ZMB,Zambia,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,49.042,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ZWE,Zimbabwe,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1960,53.235,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AFE,Africa Eastern and Southern,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1961,44.4010826,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AFW,Africa Western and Central,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1961,38.16547843,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARB,Arab World,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1961,45.65910823,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CSS,Caribbean small states,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1961,59.49286784,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CEB,Central Electricity Board (CEB),WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1961,68.23593223,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EAR,Early-demographic dividend,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1961,47.38597516,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EAS,East Asia & Pacific,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1961,46.57047723,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EAP,East Asia & Pacific (excluding high income),WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1961,43.34958516,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TEA,East Asia & Pacific (IDA & IBRD),WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1961,43.19839898,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EMU,Euro area,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1961,69.66042283,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ECS,Europe & Central Asia,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1961,67.73417806,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ECA,Europe & Central Asia (excluding high income),WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1961,61.5683065,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TEC,Europe & Central Asia (IDA & IBRD),WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1961,65.04146601,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EUU,European Union,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1961,69.43874749,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FCS,Fragile and conflict affected situations,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1961,46.51812153,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HPC,Heavily indebted poor countries (HIPC),WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1961,41.05114108,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HIC,High income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1961,68.71512919,A,Normal value,PU
